Customer_ID,Region,Brand,Product,SKU,Product_Size,Lead_Source,Call_Count,Call_Outcome,Units_Sold,Unit_Price_INR,Vendor,Vendor_Cost_INR,Operational_Cost_INR,Revenue_INR,Total_Product_Cost_INR,Estimated_Profit_INR
CUST12621,Maharashtra,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Distributor,2,Follow-up Required,12,912,Vendor_C,418,54,10944,5016,5874
CUST12622,Telangana,Hovet,Udder Health Support,HO-UDD-500,500ml,Referral,4,Converted,20,370,Vendor_D,423,191,7400,8460,-1251
CUST12623,Tamil Nadu,Agrihomeo,Soil Health Tonic,AG-SOI-500,500ml,Field Agent,1,Follow-up Required,1,1028,Vendor_C,95,150,1028,95,783
CUST12624,Maharashtra,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Farmer Call,2,Converted,10,747,Vendor_D,170,170,7470,1700,5600
CUST12625,Punjab,Agrihomeo,Plant Immunity Mix,AG-PLA-11000,1L,Website,4,Follow-up Required,18,1067,Vendor_B,187,194,19206,3366,15646
CUST12626,Maharashtra,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Distributor,6,Follow-up Required,8,1022,Vendor_C,687,213,8176,5496,2467
CUST12627,Punjab,Hovet,Animal Digestive Aid,HO-ANI-11000,1L,Website,6,Not Interested,17,792,Vendor_C,348,79,13464,5916,7469
CUST12628,Kerala,Agrihomeo,Plant Immunity Mix,AG-PLA-250,250ml,Website,5,Follow-up Required,17,188,Vendor_D,405,94,3196,6885,-3783
CUST12629,Maharashtra,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Referral,5,Converted,12,1026,Vendor_D,495,196,12312,5940,6176
CUST12630,Karnataka,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Field Agent,2,Not Interested,11,227,Vendor_C,235,277,2497,2585,-365
CUST12631,Kerala,Agrihomeo,Crop Booster,AG-CRO-250,250ml,Farmer Call,3,Not Interested,12,256,Vendor_B,766,103,3072,9192,-6223
CUST12632,Maharashtra,Hovet,Poultry Immunity Booster,HO-POU-11000,1L,Website,1,Not Interested,18,689,Vendor_C,421,92,12402,7578,4732
CUST12633,Punjab,Agrihomeo,Root Growth Enhancer,AG-ROO-500,500ml,Distributor,3,Follow-up Required,14,677,Vendor_B,758,270,9478,10612,-1404
CUST12634,Haryana,Hovet,Dairy Calcium Tonic,HO-DAI-250,250ml,Distributor,6,Not Interested,3,1040,Vendor_C,586,272,3120,1758,1090
CUST12635,Andhra Pradesh,Hovet,Poultry Growth Enhancer,HO-POU-11000,1L,Referral,6,Interested,7,540,Vendor_A,539,262,3780,3773,-255
CUST12636,Haryana,Hovet,Poultry Immunity Booster,HO-POU-250,250ml,Distributor,1,Interested,2,815,Vendor_A,179,168,1630,358,1104
CUST12637,Punjab,Hovet,Udder Health Support,HO-UDD-250,250ml,Farmer Call,5,Converted,11,238,Vendor_D,540,281,2618,5940,-3603
CUST12638,Tamil Nadu,Hovet,Dairy Calcium Tonic,HO-DAI-500,500ml,Website,6,Converted,9,1114,Vendor_D,236,117,10026,2124,7785
CUST12639,Karnataka,Hovet,Udder Health Support,HO-UDD-250,250ml,Farmer Call,3,Interested,6,833,Vendor_C,699,83,4998,4194,721
CUST12640,Andhra Pradesh,Agrihomeo,Soil Health Tonic,AG-SOI-100,100ml,Field Agent,5,Not Interested,8,985,Vendor_B,588,209,7880,4704,2967
CUST12641,Kerala,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Distributor,2,Not Interested,12,566,Vendor_A,420,263,6792,5040,1489
CUST12642,Tamil Nadu,Agrihomeo,Crop Booster,AG-CRO-250,250ml,Distributor,6,Interested,8,242,Vendor_C,664,222,1936,5312,-3598
CUST12643,Karnataka,Agrihomeo,Soil Health Tonic,AG-SOI-100,100ml,Referral,3,Interested,7,237,Vendor_C,499,267,1659,3493,-2101
CUST12644,Punjab,Hovet,Dairy Calcium Tonic,HO-DAI-100,100ml,Distributor,5,Follow-up Required,18,749,Vendor_C,469,93,13482,8442,4947
CUST12645,Punjab,Hovet,Poultry Growth Enhancer,HO-POU-250,250ml,Referral,5,Interested,6,1020,Vendor_D,393,91,6120,2358,3671
CUST12646,Telangana,Hovet,Animal Digestive Aid,HO-ANI-100,100ml,Distributor,1,Not Interested,10,954,Vendor_C,186,136,9540,1860,7544
CUST12647,Punjab,Hovet,Livestock Mineral Mix,HO-LIV-250,250ml,Field Agent,6,Follow-up Required,13,857,Vendor_D,280,249,11141,3640,7252
CUST12648,Tamil Nadu,Hovet,Livestock Mineral Mix,HO-LIV-100,100ml,Farmer Call,1,Interested,19,336,Vendor_D,540,144,6384,10260,-4020
CUST12649,Telangana,Hovet,Poultry Immunity Booster,HO-POU-11000,1L,Website,4,Follow-up Required,9,230,Vendor_D,340,107,2070,3060,-1097
CUST12650,Kerala,Agrihomeo,Natural Pest Control,AG-NAT-11000,1L,Field Agent,3,Not Interested,4,1103,Vendor_B,409,269,4412,1636,2507
CUST12651,Kerala,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Field Agent,6,Follow-up Required,10,564,Vendor_B,543,183,5640,5430,27
CUST12652,Andhra Pradesh,Hovet,Dairy Fertility Support,HO-DAI-11000,1L,Distributor,3,Interested,9,950,Vendor_C,107,176,8550,963,7411
CUST12653,Haryana,Hovet,Poultry Immunity Booster,HO-POU-500,500ml,Farmer Call,4,Follow-up Required,2,1046,Vendor_A,746,65,2092,1492,535
CUST12654,Haryana,Agrihomeo,Soil Health Tonic,AG-SOI-500,500ml,Field Agent,6,Converted,6,627,Vendor_B,657,203,3762,3942,-383
CUST12655,Maharashtra,Hovet,Dairy Fertility Support,HO-DAI-250,250ml,Distributor,3,Not Interested,12,1123,Vendor_B,495,202,13476,5940,7334
CUST12656,Telangana,Hovet,Dairy Fertility Support,HO-DAI-500,500ml,Field Agent,3,Follow-up Required,7,239,Vendor_C,185,74,1673,1295,304
CUST12657,Andhra Pradesh,Hovet,Livestock Mineral Mix,HO-LIV-100,100ml,Distributor,5,Follow-up Required,18,514,Vendor_A,254,285,9252,4572,4395
CUST12658,Punjab,Hovet,Dairy Calcium Tonic,HO-DAI-250,250ml,Distributor,3,Not Interested,2,842,Vendor_D,293,92,1684,586,1006
CUST12659,Andhra Pradesh,Agrihomeo,Soil Health Tonic,AG-SOI-100,100ml,Farmer Call,5,Not Interested,16,768,Vendor_A,599,131,12288,9584,2573
CUST12660,Punjab,Hovet,Animal Digestive Aid,HO-ANI-100,100ml,Farmer Call,3,Follow-up Required,14,246,Vendor_C,284,63,3444,3976,-595
CUST12661,Tamil Nadu,Hovet,Livestock Mineral Mix,HO-LIV-11000,1L,Field Agent,3,Not Interested,14,617,Vendor_A,711,186,8638,9954,-1502
CUST12662,Kerala,Agrihomeo,Crop Booster,AG-CRO-11000,1L,Referral,3,Converted,16,745,Vendor_A,460,126,11920,7360,4434
CUST12663,Andhra Pradesh,Hovet,Herbal Infection Control,HO-HER-11000,1L,Field Agent,5,Follow-up Required,13,344,Vendor_A,382,80,4472,4966,-574
CUST12664,Karnataka,Hovet,Animal Digestive Aid,HO-ANI-250,250ml,Referral,6,Follow-up Required,4,871,Vendor_C,189,297,3484,756,2431
CUST12665,Kerala,Hovet,Herbal Infection Control,HO-HER-11000,1L,Website,6,Interested,11,934,Vendor_D,722,131,10274,7942,2201
CUST12666,Haryana,Hovet,Poultry Immunity Booster,HO-POU-500,500ml,Referral,2,Follow-up Required,16,545,Vendor_A,749,101,8720,11984,-3365
CUST12667,Kerala,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Field Agent,2,Converted,3,163,Vendor_B,308,109,489,924,-544
CUST12668,Punjab,Hovet,Poultry Growth Enhancer,HO-POU-100,100ml,Distributor,1,Follow-up Required,13,820,Vendor_C,259,148,10660,3367,7145
CUST12669,Maharashtra,Hovet,Herbal Infection Control,HO-HER-250,250ml,Referral,5,Converted,13,284,Vendor_C,404,99,3692,5252,-1659
CUST12670,Andhra Pradesh,Hovet,Veterinary Liver Tonic,HO-VET-250,250ml,Farmer Call,6,Follow-up Required,17,431,Vendor_A,285,199,7327,4845,2283
CUST12671,Telangana,Hovet,Poultry Growth Enhancer,HO-POU-250,250ml,Farmer Call,4,Converted,19,150,Vendor_B,571,262,2850,10849,-8261
CUST12672,Haryana,Hovet,Poultry Growth Enhancer,HO-POU-100,100ml,Field Agent,5,Not Interested,4,982,Vendor_A,310,182,3928,1240,2506
CUST12673,Karnataka,Hovet,Herbal Infection Control,HO-HER-500,500ml,Farmer Call,4,Converted,8,393,Vendor_D,328,171,3144,2624,349
CUST12674,Andhra Pradesh,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Field Agent,3,Not Interested,3,892,Vendor_D,130,100,2676,390,2186
CUST12675,Andhra Pradesh,Hovet,Dairy Fertility Support,HO-DAI-11000,1L,Website,1,Interested,20,933,Vendor_D,570,225,18660,11400,7035
CUST12676,Kerala,Agrihomeo,Plant Immunity Mix,AG-PLA-250,250ml,Referral,3,Not Interested,9,169,Vendor_D,752,158,1521,6768,-5405
CUST12677,Andhra Pradesh,Agrihomeo,Natural Pest Control,AG-NAT-500,500ml,Referral,4,Not Interested,14,586,Vendor_C,790,150,8204,11060,-3006
CUST12678,Karnataka,Agrihomeo,Soil Health Tonic,AG-SOI-100,100ml,Distributor,4,Follow-up Required,19,547,Vendor_B,317,241,10393,6023,4129
CUST12679,Telangana,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Website,4,Interested,15,641,Vendor_B,510,279,9615,7650,1686
CUST12680,Andhra Pradesh,Hovet,Herbal Infection Control,HO-HER-500,500ml,Farmer Call,4,Not Interested,8,945,Vendor_D,457,279,7560,3656,3625
CUST12681,Tamil Nadu,Hovet,Veterinary Liver Tonic,HO-VET-100,100ml,Referral,4,Follow-up Required,13,454,Vendor_C,712,135,5902,9256,-3489
CUST12682,Punjab,Agrihomeo,Soil Health Tonic,AG-SOI-500,500ml,Distributor,2,Follow-up Required,5,571,Vendor_D,426,159,2855,2130,566
CUST12683,Haryana,Hovet,Dairy Fertility Support,HO-DAI-500,500ml,Referral,1,Interested,7,542,Vendor_D,721,55,3794,5047,-1308
CUST12684,Telangana,Hovet,Udder Health Support,HO-UDD-250,250ml,Farmer Call,2,Follow-up Required,20,274,Vendor_D,317,152,5480,6340,-1012
CUST12685,Punjab,Hovet,Poultry Immunity Booster,HO-POU-100,100ml,Referral,3,Interested,3,976,Vendor_B,267,256,2928,801,1871
CUST12686,Haryana,Hovet,Animal Digestive Aid,HO-ANI-250,250ml,Distributor,4,Converted,8,736,Vendor_D,299,65,5888,2392,3431
CUST12687,Telangana,Hovet,Poultry Growth Enhancer,HO-POU-11000,1L,Farmer Call,2,Interested,11,735,Vendor_B,114,52,8085,1254,6779
CUST12688,Karnataka,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Website,2,Converted,18,302,Vendor_B,703,298,5436,12654,-7516
CUST12689,Telangana,Agrihomeo,Soil Health Tonic,AG-SOI-100,100ml,Farmer Call,6,Not Interested,20,1124,Vendor_B,721,192,22480,14420,7868
CUST12690,Maharashtra,Hovet,Dairy Calcium Tonic,HO-DAI-500,500ml,Referral,2,Not Interested,13,152,Vendor_B,655,230,1976,8515,-6769
CUST12691,Telangana,Agrihomeo,Plant Immunity Mix,AG-PLA-250,250ml,Field Agent,6,Not Interested,11,757,Vendor_D,328,242,8327,3608,4477
CUST12692,Kerala,Hovet,Poultry Immunity Booster,HO-POU-250,250ml,Farmer Call,2,Interested,10,423,Vendor_A,613,241,4230,6130,-2141
CUST12693,Maharashtra,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Referral,6,Interested,12,1095,Vendor_D,565,92,13140,6780,6268
CUST12694,Kerala,Hovet,Herbal Infection Control,HO-HER-11000,1L,Referral,3,Not Interested,15,345,Vendor_C,651,205,5175,9765,-4795
CUST12695,Telangana,Hovet,Udder Health Support,HO-UDD-11000,1L,Field Agent,1,Follow-up Required,2,381,Vendor_D,551,131,762,1102,-471
CUST12696,Andhra Pradesh,Agrihomeo,Plant Immunity Mix,AG-PLA-11000,1L,Referral,1,Not Interested,20,177,Vendor_C,140,171,3540,2800,569
CUST12697,Telangana,Agrihomeo,Natural Pest Control,AG-NAT-250,250ml,Distributor,2,Converted,13,988,Vendor_C,165,203,12844,2145,10496
CUST12698,Andhra Pradesh,Hovet,Livestock Mineral Mix,HO-LIV-250,250ml,Distributor,1,Converted,7,1165,Vendor_D,608,204,8155,4256,3695
CUST12699,Tamil Nadu,Hovet,Herbal Infection Control,HO-HER-11000,1L,Website,3,Follow-up Required,2,1170,Vendor_B,653,259,2340,1306,775
CUST12700,Punjab,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Website,1,Converted,4,609,Vendor_B,620,251,2436,2480,-295
CUST12701,Kerala,Agrihomeo,Root Growth Enhancer,AG-ROO-11000,1L,Farmer Call,3,Not Interested,19,811,Vendor_D,641,105,15409,12179,3125
CUST12702,Haryana,Hovet,Udder Health Support,HO-UDD-500,500ml,Distributor,3,Not Interested,11,645,Vendor_D,593,190,7095,6523,382
CUST12703,Maharashtra,Agrihomeo,Root Growth Enhancer,AG-ROO-500,500ml,Farmer Call,2,Follow-up Required,19,410,Vendor_A,681,137,7790,12939,-5286
CUST12704,Haryana,Hovet,Poultry Immunity Booster,HO-POU-250,250ml,Field Agent,2,Not Interested,5,564,Vendor_D,294,179,2820,1470,1171
CUST12705,Telangana,Hovet,Poultry Immunity Booster,HO-POU-11000,1L,Website,5,Interested,12,369,Vendor_C,667,194,4428,8004,-3770
CUST12706,Maharashtra,Hovet,Dairy Fertility Support,HO-DAI-11000,1L,Farmer Call,4,Interested,1,940,Vendor_B,657,299,940,657,-16
CUST12707,Tamil Nadu,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Farmer Call,6,Not Interested,14,662,Vendor_D,309,300,9268,4326,4642
CUST12708,Andhra Pradesh,Agrihomeo,Root Growth Enhancer,AG-ROO-500,500ml,Distributor,4,Converted,7,1126,Vendor_A,508,115,7882,3556,4211
CUST12709,Telangana,Hovet,Poultry Immunity Booster,HO-POU-250,250ml,Website,1,Interested,11,349,Vendor_D,649,219,3839,7139,-3519
CUST12710,Punjab,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Distributor,4,Interested,1,636,Vendor_B,109,143,636,109,384
CUST12711,Telangana,Agrihomeo,Root Growth Enhancer,AG-ROO-11000,1L,Website,3,Not Interested,11,956,Vendor_B,768,233,10516,8448,1835
CUST12712,Karnataka,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Distributor,3,Not Interested,15,460,Vendor_D,634,243,6900,9510,-2853
CUST12713,Tamil Nadu,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Field Agent,3,Follow-up Required,12,714,Vendor_D,367,124,8568,4404,4040
CUST12714,Karnataka,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Distributor,4,Not Interested,13,934,Vendor_C,271,238,12142,3523,8381
CUST12715,Tamil Nadu,Hovet,Poultry Growth Enhancer,HO-POU-100,100ml,Field Agent,6,Interested,1,1122,Vendor_D,778,177,1122,778,167
CUST12716,Tamil Nadu,Agrihomeo,Plant Immunity Mix,AG-PLA-500,500ml,Referral,6,Not Interested,8,692,Vendor_D,157,119,5536,1256,4161
CUST12717,Punjab,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Referral,1,Not Interested,18,412,Vendor_C,104,227,7416,1872,5317
CUST12718,Telangana,Hovet,Livestock Mineral Mix,HO-LIV-500,500ml,Distributor,1,Follow-up Required,18,232,Vendor_D,409,83,4176,7362,-3269
CUST12719,Andhra Pradesh,Agrihomeo,Natural Pest Control,AG-NAT-250,250ml,Distributor,3,Follow-up Required,7,1144,Vendor_A,220,268,8008,1540,6200
CUST12720,Maharashtra,Hovet,Veterinary Liver Tonic,HO-VET-11000,1L,Distributor,2,Converted,19,1042,Vendor_A,202,152,19798,3838,15808
CUST12721,Punjab,Agrihomeo,Soil Health Tonic,AG-SOI-500,500ml,Farmer Call,5,Converted,14,1155,Vendor_B,236,54,16170,3304,12812
CUST12722,Andhra Pradesh,Hovet,Udder Health Support,HO-UDD-500,500ml,Distributor,1,Not Interested,7,942,Vendor_A,216,113,6594,1512,4969
CUST12723,Karnataka,Hovet,Livestock Mineral Mix,HO-LIV-500,500ml,Farmer Call,3,Follow-up Required,7,1074,Vendor_B,658,147,7518,4606,2765
CUST12724,Andhra Pradesh,Hovet,Animal Stress Relief,HO-ANI-250,250ml,Field Agent,3,Converted,7,1138,Vendor_A,190,111,7966,1330,6525
CUST12725,Kerala,Agrihomeo,Crop Booster,AG-CRO-250,250ml,Distributor,2,Interested,11,723,Vendor_A,513,108,7953,5643,2202
CUST12726,Karnataka,Hovet,Veterinary Liver Tonic,HO-VET-500,500ml,Website,1,Follow-up Required,9,1073,Vendor_C,663,87,9657,5967,3603
CUST12727,Punjab,Hovet,Herbal Infection Control,HO-HER-500,500ml,Referral,4,Not Interested,11,509,Vendor_B,731,167,5599,8041,-2609
CUST12728,Tamil Nadu,Agrihomeo,Crop Booster,AG-CRO-100,100ml,Website,6,Interested,18,969,Vendor_D,104,231,17442,1872,15339
CUST12729,Punjab,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Farmer Call,1,Converted,3,284,Vendor_B,233,187,852,699,-34
CUST12730,Tamil Nadu,Agrihomeo,Crop Booster,AG-CRO-500,500ml,Distributor,6,Not Interested,14,305,Vendor_D,302,55,4270,4228,-13
CUST12731,Haryana,Agrihomeo,Plant Immunity Mix,AG-PLA-100,100ml,Referral,2,Converted,11,592,Vendor_D,796,135,6512,8756,-2379
CUST12732,Karnataka,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Referral,5,Converted,11,209,Vendor_A,679,106,2299,7469,-5276
CUST12733,Andhra Pradesh,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Farmer Call,4,Interested,10,223,Vendor_D,166,155,2230,1660,415
CUST12734,Andhra Pradesh,Hovet,Poultry Growth Enhancer,HO-POU-100,100ml,Farmer Call,6,Not Interested,18,682,Vendor_C,324,296,12276,5832,6148
CUST12735,Maharashtra,Hovet,Poultry Immunity Booster,HO-POU-11000,1L,Distributor,6,Follow-up Required,10,480,Vendor_B,96,155,4800,960,3685
CUST12736,Haryana,Hovet,Livestock Mineral Mix,HO-LIV-250,250ml,Field Agent,4,Not Interested,4,1192,Vendor_A,96,256,4768,384,4128
CUST12737,Punjab,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Distributor,3,Not Interested,18,621,Vendor_D,505,275,11178,9090,1813
CUST12738,Telangana,Agrihomeo,Crop Booster,AG-CRO-250,250ml,Referral,5,Follow-up Required,5,567,Vendor_A,718,267,2835,3590,-1022
CUST12739,Telangana,Hovet,Dairy Fertility Support,HO-DAI-250,250ml,Website,4,Converted,19,539,Vendor_D,286,269,10241,5434,4538
CUST12740,Telangana,Hovet,Animal Digestive Aid,HO-ANI-11000,1L,Distributor,2,Converted,16,543,Vendor_B,432,225,8688,6912,1551
CUST12741,Tamil Nadu,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Website,3,Follow-up Required,1,744,Vendor_A,672,146,744,672,-74
CUST12742,Kerala,Agrihomeo,Crop Booster,AG-CRO-250,250ml,Referral,5,Not Interested,13,761,Vendor_C,573,245,9893,7449,2199
CUST12743,Karnataka,Agrihomeo,Natural Pest Control,AG-NAT-500,500ml,Field Agent,5,Interested,3,639,Vendor_C,396,279,1917,1188,450
CUST12744,Telangana,Hovet,Veterinary Liver Tonic,HO-VET-250,250ml,Referral,3,Converted,16,1171,Vendor_C,349,110,18736,5584,13042
CUST12745,Telangana,Hovet,Animal Digestive Aid,HO-ANI-250,250ml,Field Agent,5,Not Interested,6,1140,Vendor_A,544,239,6840,3264,3337
CUST12746,Haryana,Hovet,Livestock Mineral Mix,HO-LIV-11000,1L,Website,1,Interested,14,1151,Vendor_C,623,164,16114,8722,7228
CUST12747,Karnataka,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Distributor,1,Not Interested,15,399,Vendor_B,370,108,5985,5550,327
CUST12748,Karnataka,Agrihomeo,Natural Pest Control,AG-NAT-500,500ml,Referral,6,Follow-up Required,7,970,Vendor_A,92,187,6790,644,5959
CUST12749,Maharashtra,Hovet,Dairy Calcium Tonic,HO-DAI-500,500ml,Distributor,5,Interested,15,556,Vendor_D,264,81,8340,3960,4299
CUST12750,Telangana,Hovet,Poultry Growth Enhancer,HO-POU-500,500ml,Field Agent,5,Follow-up Required,6,590,Vendor_C,158,97,3540,948,2495
CUST12751,Karnataka,Hovet,Poultry Immunity Booster,HO-POU-500,500ml,Website,3,Interested,2,946,Vendor_D,481,255,1892,962,675
CUST12752,Karnataka,Agrihomeo,Soil Health Tonic,AG-SOI-500,500ml,Referral,3,Interested,10,267,Vendor_C,176,299,2670,1760,611
CUST12753,Punjab,Agrihomeo,Plant Immunity Mix,AG-PLA-500,500ml,Field Agent,1,Converted,7,386,Vendor_A,679,146,2702,4753,-2197
CUST12754,Kerala,Hovet,Dairy Fertility Support,HO-DAI-11000,1L,Field Agent,6,Not Interested,10,193,Vendor_C,249,264,1930,2490,-824
CUST12755,Punjab,Hovet,Poultry Immunity Booster,HO-POU-11000,1L,Referral,1,Not Interested,18,621,Vendor_B,259,57,11178,4662,6459
CUST12756,Tamil Nadu,Agrihomeo,Plant Immunity Mix,AG-PLA-11000,1L,Distributor,6,Converted,18,585,Vendor_D,127,100,10530,2286,8144
CUST12757,Kerala,Hovet,Poultry Growth Enhancer,HO-POU-500,500ml,Referral,2,Not Interested,7,788,Vendor_B,717,169,5516,5019,328
CUST12758,Punjab,Hovet,Veterinary Liver Tonic,HO-VET-100,100ml,Referral,6,Not Interested,4,241,Vendor_D,665,150,964,2660,-1846
CUST12759,Tamil Nadu,Hovet,Veterinary Liver Tonic,HO-VET-11000,1L,Website,3,Not Interested,11,829,Vendor_C,355,55,9119,3905,5159
CUST12760,Tamil Nadu,Hovet,Livestock Mineral Mix,HO-LIV-100,100ml,Field Agent,5,Interested,13,283,Vendor_D,293,263,3679,3809,-393
CUST12761,Maharashtra,Hovet,Herbal Infection Control,HO-HER-500,500ml,Referral,4,Follow-up Required,14,331,Vendor_B,764,116,4634,10696,-6178
CUST12762,Kerala,Hovet,Animal Digestive Aid,HO-ANI-250,250ml,Website,1,Converted,13,837,Vendor_D,420,193,10881,5460,5228
CUST12763,Punjab,Hovet,Veterinary Liver Tonic,HO-VET-250,250ml,Website,2,Not Interested,13,1057,Vendor_D,431,296,13741,5603,7842
CUST12764,Punjab,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Farmer Call,2,Converted,7,1009,Vendor_D,776,283,7063,5432,1348
CUST12765,Kerala,Hovet,Animal Digestive Aid,HO-ANI-500,500ml,Field Agent,5,Not Interested,6,961,Vendor_B,427,284,5766,2562,2920
CUST12766,Punjab,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Website,1,Not Interested,13,1165,Vendor_A,123,186,15145,1599,13360
CUST12767,Maharashtra,Hovet,Udder Health Support,HO-UDD-11000,1L,Distributor,1,Interested,19,627,Vendor_D,162,55,11913,3078,8780
CUST12768,Maharashtra,Hovet,Dairy Calcium Tonic,HO-DAI-100,100ml,Farmer Call,6,Converted,19,240,Vendor_D,482,234,4560,9158,-4832
CUST12769,Tamil Nadu,Agrihomeo,Soil Health Tonic,AG-SOI-500,500ml,Field Agent,2,Not Interested,11,883,Vendor_C,313,142,9713,3443,6128
CUST12770,Kerala,Agrihomeo,Soil Health Tonic,AG-SOI-100,100ml,Field Agent,3,Interested,15,246,Vendor_D,498,285,3690,7470,-4065
CUST12771,Andhra Pradesh,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Distributor,6,Interested,2,820,Vendor_A,562,131,1640,1124,385
CUST12772,Kerala,Hovet,Poultry Growth Enhancer,HO-POU-11000,1L,Farmer Call,4,Not Interested,10,673,Vendor_B,352,243,6730,3520,2967
CUST12773,Punjab,Agrihomeo,Plant Immunity Mix,AG-PLA-100,100ml,Farmer Call,5,Follow-up Required,13,923,Vendor_A,161,242,11999,2093,9664
CUST12774,Tamil Nadu,Agrihomeo,Root Growth Enhancer,AG-ROO-11000,1L,Farmer Call,2,Converted,9,456,Vendor_D,90,77,4104,810,3217
CUST12775,Punjab,Agrihomeo,Crop Booster,AG-CRO-500,500ml,Distributor,3,Converted,11,307,Vendor_D,295,58,3377,3245,74
CUST12776,Andhra Pradesh,Agrihomeo,Plant Immunity Mix,AG-PLA-250,250ml,Website,4,Interested,4,455,Vendor_C,102,96,1820,408,1316
CUST12777,Andhra Pradesh,Hovet,Animal Digestive Aid,HO-ANI-250,250ml,Referral,6,Converted,16,637,Vendor_C,773,172,10192,12368,-2348
CUST12778,Haryana,Agrihomeo,Plant Immunity Mix,AG-PLA-250,250ml,Referral,2,Follow-up Required,3,727,Vendor_D,425,244,2181,1275,662
CUST12779,Haryana,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Referral,5,Not Interested,13,979,Vendor_A,766,190,12727,9958,2579
CUST12780,Telangana,Hovet,Veterinary Liver Tonic,HO-VET-100,100ml,Field Agent,6,Follow-up Required,16,879,Vendor_B,116,231,14064,1856,11977
CUST12781,Telangana,Hovet,Poultry Immunity Booster,HO-POU-250,250ml,Referral,4,Not Interested,9,182,Vendor_A,202,116,1638,1818,-296
CUST12782,Karnataka,Hovet,Poultry Growth Enhancer,HO-POU-11000,1L,Field Agent,4,Follow-up Required,19,835,Vendor_B,541,254,15865,10279,5332
CUST12783,Maharashtra,Hovet,Poultry Growth Enhancer,HO-POU-250,250ml,Website,5,Follow-up Required,5,521,Vendor_A,543,71,2605,2715,-181
CUST12784,Kerala,Hovet,Udder Health Support,HO-UDD-500,500ml,Referral,3,Follow-up Required,5,525,Vendor_B,370,108,2625,1850,667
CUST12785,Telangana,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Website,5,Converted,7,845,Vendor_B,779,193,5915,5453,269
CUST12786,Karnataka,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Referral,5,Converted,7,1081,Vendor_C,201,255,7567,1407,5905
CUST12787,Kerala,Hovet,Animal Digestive Aid,HO-ANI-250,250ml,Farmer Call,1,Converted,18,1151,Vendor_A,591,100,20718,10638,9980
CUST12788,Punjab,Agrihomeo,Soil Health Tonic,AG-SOI-100,100ml,Field Agent,2,Not Interested,9,496,Vendor_D,571,214,4464,5139,-889
CUST12789,Punjab,Hovet,Livestock Mineral Mix,HO-LIV-500,500ml,Referral,4,Interested,5,1122,Vendor_D,494,95,5610,2470,3045
CUST12790,Punjab,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Farmer Call,5,Not Interested,14,1058,Vendor_D,598,299,14812,8372,6141
CUST12791,Kerala,Agrihomeo,Plant Immunity Mix,AG-PLA-11000,1L,Website,6,Converted,3,393,Vendor_D,498,264,1179,1494,-579
CUST12792,Kerala,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Referral,3,Follow-up Required,13,1190,Vendor_C,455,101,15470,5915,9454
CUST12793,Karnataka,Agrihomeo,Soil Health Tonic,AG-SOI-100,100ml,Field Agent,4,Not Interested,10,341,Vendor_A,766,145,3410,7660,-4395
CUST12794,Andhra Pradesh,Agrihomeo,Natural Pest Control,AG-NAT-250,250ml,Website,4,Interested,17,342,Vendor_B,673,97,5814,11441,-5724
CUST12795,Andhra Pradesh,Hovet,Herbal Infection Control,HO-HER-100,100ml,Farmer Call,6,Converted,6,702,Vendor_B,799,199,4212,4794,-781
